ENSG00000128342	LIF	0.1	
ENSG00000128346	C22orf23	0.5	0.7
ENSG00000128394	APOBEC3F	0.1	0.1
ENSG00000128422	KRT17	0.6	
ENSG00000128463	EMC4	23.0	27.0
ENSG00000128482	RNF112	0.7	0.4
ENSG00000128487	SPECC1	0.9	0.5
ENSG00000128512	DOCK4	3.0	2.0
ENSG00000128513	POT1	1.0	1.0
ENSG00000128524	ATP6V1F	79.0	85.0
ENSG00000128534	LSM8	3.0	2.0
ENSG00000128536	CDHR3	0.3	0.1
ENSG00000128563	PRKRIP1	6.0	4.0
ENSG00000128567	PODXL	17.0	15.0
ENSG00000128573	FOXP2	0.5	0.3
ENSG00000128578	STRIP2	21.0	12.0
ENSG00000128581	IFT22	5.0	4.0
ENSG00000128585	MKLN1	2.0	2.0
ENSG00000128590	DNAJB9	9.0	10.0
ENSG00000128591	FLNC	681.0	748.0
ENSG00000128594	LRRC4		0.1
ENSG00000128595	CALU	28.0	31.0
ENSG00000128596	CCDC136	1.0	0.8
ENSG00000128602	SMO	3.0	2.0
ENSG00000128604	IRF5	0.3	0.2
ENSG00000128606	LRRC17	1.0	0.7
ENSG00000128607	KLHDC10	14.0	14.0
ENSG00000128609	NDUFA5	19.0	22.0
ENSG00000128617	OPN1SW	2.0	2.0
ENSG00000128626	MRPS12	7.0	5.0
ENSG00000128641	MYO1B	3.0	2.0
ENSG00000128654	MTX2	33.0	34.0
ENSG00000128655	PDE11A	1.0	1.0
ENSG00000128656	CHN1	0.4	0.2
ENSG00000128692	EIF2S2P4	2.0	2.0
ENSG00000128694	OSGEPL1	5.0	3.0
ENSG00000128699	ORMDL1	6.0	6.0
ENSG00000128708	HAT1	9.0	7.0
ENSG00000128709	HOXD9	0.2	0.1
ENSG00000128731	HERC2	11.0	10.0
ENSG00000128739	SNRPN	28.0	51.0
ENSG00000128789	PSMG2	7.0	5.0
ENSG00000128791	TWSG1	2.0	2.0
ENSG00000128805	ARHGAP22	0.3	0.2
ENSG00000128815	WDFY4	0.2	
ENSG00000128829	EIF2AK4	4.0	3.0
ENSG00000128833	MYO5C	1.0	0.7
ENSG00000128849	CGNL1	0.4	0.1
ENSG00000128872	TMOD2	1.0	0.8
ENSG00000128881	TTBK2	3.0	2.0
ENSG00000128891	C15orf57	2.0	2.0
ENSG00000128908	INO80	6.0	5.0
ENSG00000128915	ICE2	2.0	2.0
ENSG00000128917	DLL4	3.0	2.0
ENSG00000128918	ALDH1A2	3.0	2.0
ENSG00000128923	MINDY2	1.0	1.0
ENSG00000128928	IVD	17.0	13.0
ENSG00000128944	KNSTRN	2.0	2.0
ENSG00000128951	DUT	4.0	4.0
ENSG00000128965	CHAC1	0.2	
ENSG00000128973	CLN6	6.0	5.0
ENSG00000128989	ARPP19	28.0	36.0
ENSG00000129003	VPS13C	4.0	3.0
ENSG00000129007	CALML4	0.3	0.2
ENSG00000129009	ISLR	9.0	10.0
ENSG00000129028	THAP10	1.0	0.6
ENSG00000129038	LOXL1	1.0	0.9
ENSG00000129055	ANAPC13	20.0	19.0
ENSG00000129071	MBD4	10.0	8.0
ENSG00000129083	COPB1	11.0	9.0
ENSG00000129084	PSMA1	27.0	29.0
ENSG00000129103	SUMF2	18.0	20.0
ENSG00000129116	PALLD	47.0	33.0
ENSG00000129128	SPCS3	7.0	6.0
ENSG00000129152	MYOD1	17.0	10.0
ENSG00000129158	SERGEF	3.0	3.0
ENSG00000129159	KCNC1	0.8	
ENSG00000129167	TPH1	0.2	
ENSG00000129170	CSRP3	948.0	565.0
ENSG00000129173	E2F8	6.0	9.0
ENSG00000129187	DCTD	9.0	11.0
ENSG00000129194	SOX15	0.3	0.1
ENSG00000129197	RPAIN	6.0	4.0
ENSG00000129204	USP6	10.0	8.0
ENSG00000129214	SHBG	0.4	0.1
ENSG00000129219	PLD2	3.0	2.0
ENSG00000129235	TXNDC17	2.0	2.0
ENSG00000129244	ATP1B2	3.0	2.0
ENSG00000129245	FXR2	37.0	47.0
ENSG00000129250	KIF1C	205.0	257.0
ENSG00000129255	MPDU1	5.0	4.0
ENSG00000129292	PHF20L1	2.0	2.0
ENSG00000129315	CCNT1	5.0	5.0
ENSG00000129317	PUS7L	0.5	0.3
ENSG00000129347	KRI1	6.0	5.0
ENSG00000129351	ILF3	25.0	26.0
ENSG00000129353	SLC44A2	57.0	50.0
ENSG00000129355	CDKN2D	5.0	4.0
ENSG00000129422	MTUS1	28.0	26.0
ENSG00000129460	NGDN	6.0	5.0
ENSG00000129465	RIPK3	0.7	0.3
ENSG00000129467	ADCY4	5.0	3.0
ENSG00000129472	RAB2B	4.0	3.0
ENSG00000129473	BCL2L2	9.0	8.0
ENSG00000129474	AJUBA	0.4	0.2
ENSG00000129480	DTD2	0.8	0.4
ENSG00000129484	PARP2	9.0	6.0
ENSG00000129493	HEATR5A	3.0	2.0
ENSG00000129515	SNX6	11.0	12.0
ENSG00000129518	EAPP	10.0	8.0
ENSG00000129521	EGLN3	3.0	0.5
ENSG00000129534	MIS18BP1	0.3	0.4
ENSG00000129535	NRL	0.9	0.6
ENSG00000129538	RNASE1	47.0	38.0
ENSG00000129559	NEDD8	20.0	23.0
ENSG00000129562	DAD1	61.0	66.0
ENSG00000129566	TEP1	4.0	3.0
ENSG00000129595	EPB41L4A	0.6	0.3
ENSG00000129596	CDO1	1.0	1.0
ENSG00000129625	REEP5	44.0	56.0
ENSG00000129636	ITFG1	7.0	6.0
ENSG00000129646	QRICH2	0.8	0.6
ENSG00000129657	SEC14L1	22.0	29.0
ENSG00000129667	RHBDF2	2.0	0.9
ENSG00000129675	ARHGEF6	47.0	39.0
ENSG00000129680	MAP7D3	3.0	2.0
ENSG00000129682	FGF13	2.0	2.0
ENSG00000129691	ASH2L	11.0	10.0
ENSG00000129696	TTI2	2.0	2.0
ENSG00000129744	ART1	36.0	39.0
ENSG00000129749	CHRNA10	24.0	24.0
ENSG00000129757	CDKN1C	8.0	5.0
ENSG00000129824	RPS4Y1		99.0
ENSG00000129910	CDH15	9.0	8.0
ENSG00000129911	KLF16	0.5	0.4
ENSG00000129925	TMEM8A	5.0	5.0
ENSG00000129932	DOHH	2.0	2.0
ENSG00000129933	MAU2	20.0	18.0
ENSG00000129946	SHC2	2.0	0.9
ENSG00000129968	ABHD17A	4.0	3.0
ENSG00000129988	LBP	0.5	0.6
ENSG00000129991	TNNI3	2.0	1.0
ENSG00000129993	CBFA2T3	3.0	3.0
ENSG00000130005	GAMT	236.0	271.0
ENSG00000130021	PUDP	23.0	11.0
ENSG00000130023	ERMARD	5.0	4.0
ENSG00000130024	PHF10	27.0	31.0
ENSG00000130032	PRRG3	1.0	0.5
ENSG00000130037	KCNA5	2.0	1.0
ENSG00000130038	CRACR2A	0.1	0.1
ENSG00000130052	STARD8	5.0	3.0
ENSG00000130055	GDPD2	0.5	0.2
ENSG00000130066	SAT1	9.0	9.0
ENSG00000130119	GNL3L	7.0	6.0
ENSG00000130147	SH3BP4	2.0	1.0
ENSG00000130150	MOSPD2	0.9	0.4
ENSG00000130158	DOCK6	4.0	3.0
ENSG00000130159	ECSIT	47.0	50.0
ENSG00000130164	LDLR	0.9	0.7
ENSG00000130165	ELOF1	5.0	4.0
ENSG00000130175	PRKCSH	12.0	10.0
ENSG00000130176	CNN1	0.9	0.6
ENSG00000130177	CDC16	20.0	18.0
ENSG00000130193	THEM6	6.0	6.0
ENSG00000130201	ENSG00000130201	0.2	
ENSG00000130202	NECTIN2	5.0	3.0
ENSG00000130203	APOE	1.0	1.0
ENSG00000130204	TOMM40	12.0	11.0
ENSG00000130208	APOC1	2.0	2.0
ENSG00000130222	GADD45G	5.0	6.0
ENSG00000130224	LRCH2	0.2	0.1
ENSG00000130226	DPP6	0.1	
ENSG00000130227	XPO7	17.0	16.0
ENSG00000130244	FAM98C	0.6	0.4
ENSG00000130254	SAFB2	6.0	5.0
ENSG00000130255	RPL36	85.0	66.0
ENSG00000130299	GTPBP3	2.0	1.0
ENSG00000130300	PLVAP	8.0	5.0
ENSG00000130303	BST2	28.0	25.0
ENSG00000130304	SLC27A1	10.0	5.0
ENSG00000130305	NSUN5	8.0	9.0
ENSG00000130307	USHBP1	3.0	2.0
ENSG00000130309	COLGALT1	10.0	7.0
ENSG00000130311	DDA1	5.0	4.0
ENSG00000130312	MRPL34	30.0	32.0
ENSG00000130313	PGLS	2.0	1.0
ENSG00000130332	LSM7	7.0	4.0
ENSG00000130338	TULP4	4.0	3.0
ENSG00000130340	SNX9	14.0	14.0
ENSG00000130347	RTN4IP1	12.0	11.0
ENSG00000130348	QRSL1	10.0	9.0
ENSG00000130349	C6orf203	12.0	9.0
ENSG00000130363	RSPH3	0.8	0.9
ENSG00000130382	MLLT1	12.0	12.0
ENSG00000130396	AFDN	5.0	5.0
ENSG00000130402	ACTN4	18.0	15.0
ENSG00000130413	STK33	0.7	0.3
ENSG00000130414	NDUFA10	31.0	28.0
ENSG00000130429	ARPC1B	1.0	1.0
ENSG00000130433	CACNG6	38.0	56.0
ENSG00000130449	ZSWIM6	1.0	0.9
ENSG00000130479	MAP1S	2.0	1.0
ENSG00000130489	SCO2	5.0	4.0
ENSG00000130508	PXDN	4.0	2.0
ENSG00000130511	SSBP4	2.0	3.0
ENSG00000130517	PGPEP1	12.0	10.0
ENSG00000130518	KIAA1683	0.4	0.4
ENSG00000130520	LSM4	14.0	10.0
ENSG00000130522	JUND	9.0	9.0
ENSG00000130528	HRC	249.0	277.0
ENSG00000130529	TRPM4	6.0	5.0
ENSG00000130544	ZNF557	1.0	0.6
ENSG00000130558	OLFM1	4.0	4.0
ENSG00000130559	CAMSAP1	17.0	16.0
ENSG00000130560	UBAC1	89.0	104.0
ENSG00000130584	ZBTB46	2.0	2.0
ENSG00000130589	HELZ2	0.6	0.4
ENSG00000130590	SAMD10	0.5	0.4
ENSG00000130592	LSP1	5.0	4.0
ENSG00000130595	TNNT3	3282.0	3125.0
ENSG00000130598	TNNI2	4604.0	4533.0
ENSG00000130600	H19	252.0	135.0
ENSG00000130635	COL5A1	5.0	3.0
ENSG00000130638	ATXN10	22.0	17.0
ENSG00000130640	TUBGCP2	10.0	8.0
ENSG00000130649	CYP2E1	0.4	0.2
ENSG00000130653	PNPLA7	5.0	4.0
ENSG00000130669	PAK4	2.0	1.0
ENSG00000130684	ZNF337	1.0	0.5
ENSG00000130695	CEP85	58.0	66.0
ENSG00000130699	TAF4	2.0	2.0
ENSG00000130702	LAMA5	2.0	1.0
ENSG00000130703	OSBPL2	3.0	2.0
ENSG00000130706	ADRM1	42.0	51.0
ENSG00000130707	ASS1	16.0	11.0
ENSG00000130713	EXOSC2	6.0	4.0
ENSG00000130714	POMT1	12.0	10.0
ENSG00000130717	UCK1	17.0	17.0
ENSG00000130723	PRRC2B	18.0	13.0
ENSG00000130724	CHMP2A	35.0	33.0
ENSG00000130725	UBE2M	38.0	43.0
ENSG00000130726	TRIM28	35.0	38.0
ENSG00000130731	METTL26	12.0	12.0
ENSG00000130733	YIPF2	3.0	2.0
ENSG00000130734	ATG4D	21.0	28.0
ENSG00000130741	EIF2S3	40.0	25.0
ENSG00000130748	TMEM160	2.0	0.8
ENSG00000130749	ZC3H4	4.0	4.0
ENSG00000130755	GMFG	2.0	1.0
ENSG00000130758	MAP3K10	3.0	4.0
ENSG00000130762	ARHGEF16	0.2	0.1
ENSG00000130764	LRRC47	37.0	34.0
ENSG00000130766	SESN2	2.0	2.0
ENSG00000130770	ATPIF1	37.0	45.0
ENSG00000130772	MED18	7.0	5.0
ENSG00000130775	THEMIS2	0.6	0.5
ENSG00000130779	CLIP1	25.0	35.0
ENSG00000130783	CCDC62	0.3	0.1
ENSG00000130787	HIP1R	2.0	1.0
ENSG00000130803	ZNF317	6.0	4.0
ENSG00000130810	PPAN	0.6	0.4
ENSG00000130811	EIF3G	39.0	42.0
ENSG00000130813	C19orf66	1.0	0.9
ENSG00000130816	DNMT1	2.0	2.0
ENSG00000130818	ZNF426	2.0	1.0
ENSG00000130821	SLC6A8	58.0	79.0
ENSG00000130822	PNCK	0.2	
ENSG00000130826	DKC1	9.0	9.0
ENSG00000130827	PLXNA3	1.0	0.6
ENSG00000130830	MPP1	8.0	6.0
ENSG00000130844	ZNF331	2.0	1.0
ENSG00000130856	ZNF236	2.0	1.0
ENSG00000130881	LRP3	3.0	3.0
ENSG00000130921	C12orf65	2.0	1.0
ENSG00000130935	NOL11	10.0	8.0
ENSG00000130939	UBE4B	16.0	17.0
ENSG00000130940	CASZ1	6.0	4.0
ENSG00000130943	PKDREJ	0.1	
ENSG00000130948	HSD17B3	0.1	
ENSG00000130956	HABP4	3.0	2.0
ENSG00000130957	FBP2	545.0	537.0
ENSG00000130958	SLC35D2	2.0	1.0
ENSG00000130962	PRRG1	7.0	5.0
ENSG00000130985	UBA1	72.0	66.0
ENSG00000130988	RGN	4.0	3.0
ENSG00000130997	POLN	0.2	0.1
ENSG00000131002	TXLNGY		1.0
ENSG00000131013	PPIL4	3.0	2.0
ENSG00000131016	AKAP12	3.0	2.0
ENSG00000131018	SYNE1	4.0	3.0
ENSG00000131023	LATS1	3.0	2.0
ENSG00000131042	LILRB2	0.4	0.1
ENSG00000131043	AAR2	9.0	8.0
ENSG00000131044	TTLL9	0.1	
ENSG00000131051	RBM39	21.0	21.0
ENSG00000131055	COX4I2	9.0	4.0
ENSG00000131061	ZNF341	2.0	1.0
ENSG00000131067	GGT7	14.0	52.0
ENSG00000131069	ACSS2	55.0	53.0
ENSG00000131080	EDA2R	0.3	
ENSG00000131089	ARHGEF9	3.0	2.0
ENSG00000131097	HIGD1B	6.0	4.0
ENSG00000131100	ATP6V1E1	46.0	51.0
ENSG00000131115	ZNF227	1.0	1.0
ENSG00000131116	ZNF428	6.0	5.0
ENSG00000131127	ZNF141	0.6	0.3
ENSG00000131143	COX4I1	111.0	100.0
ENSG00000131148	EMC8	5.0	4.0
ENSG00000131149	GSE1	10.0	9.0
ENSG00000131153	GINS2	1.0	0.7
ENSG00000131165	CHMP1A	20.0	19.0
ENSG00000131171	SH3BGRL	8.0	4.0
ENSG00000131174	COX7B	169.0	174.0
ENSG00000131196	NFATC1	8.0	8.0
ENSG00000131203	IDO1	3.0	2.0
ENSG00000131236	CAP1	14.0	11.0
ENSG00000131238	PPT1	11.0	9.0
ENSG00000131263	RLIM	3.0	3.0
ENSG00000131269	ABCB7	19.0	14.0
ENSG00000131323	TRAF3	2.0	2.0
ENSG00000131351	HAUS8	0.5	0.4
ENSG00000131368	MRPS25	22.0	16.0
ENSG00000131370	SH3BP5	1.0	0.5
ENSG00000131373	HACL1	6.0	5.0
ENSG00000131374	TBC1D5	3.0	3.0
ENSG00000131375	CAPN7	7.0	6.0
ENSG00000131378	RFTN1	11.0	10.0
ENSG00000131381	RBSN	9.0	8.0
ENSG00000131386	GALNT15	5.0	3.0
ENSG00000131389	SLC6A6	11.0	12.0
ENSG00000131398	KCNC3	0.3	0.1
ENSG00000131401	NAPSB	0.4	0.1
ENSG00000131408	NR1H2	19.0	25.0
ENSG00000131435	PDLIM4	0.6	0.4
ENSG00000131437	KIF3A	1.0	0.7
ENSG00000131446	MGAT1	13.0	12.0
ENSG00000131459	GFPT2	2.0	0.8
ENSG00000131462	TUBG1	19.0	18.0
ENSG00000131467	PSME3	16.0	15.0
ENSG00000131469	RPL27	196.0	236.0
ENSG00000131470	PSMC3IP	0.9	0.8
ENSG00000131471	AOC3	13.0	8.0
ENSG00000131473	ACLY	6.0	5.0
ENSG00000131475	VPS25	13.0	12.0
ENSG00000131477	RAMP2	21.0	12.0
ENSG00000131480	AOC2	0.3	0.1
ENSG00000131495	NDUFA2	55.0	54.0
ENSG00000131503	ANKHD1	0.7	0.5
ENSG00000131504	DIAPH1	26.0	31.0
ENSG00000131507	NDFIP1	16.0	16.0
ENSG00000131508	UBE2D2	30.0	36.0
ENSG00000131558	EXOC4	20.0	23.0
ENSG00000131584	ACAP3	4.0	3.0
ENSG00000131591	C1orf159	0.2	0.1
ENSG00000131620	ANO1	5.0	3.0
ENSG00000131626	PPFIA1	6.0	5.0
ENSG00000131634	TMEM204	7.0	4.0
ENSG00000131652	THOC6	5.0	4.0
ENSG00000131653	TRAF7	7.0	8.0
ENSG00000131669	NINJ1	7.0	6.0
ENSG00000131697	NPHP4	0.2	0.1
ENSG00000131711	MAP1B	2.0	2.0
ENSG00000131724	IL13RA1	17.0	17.0
ENSG00000131725	WDR44	5.0	4.0
ENSG00000131730	CKMT2	508.0	436.0
ENSG00000131732	ZCCHC9	3.0	2.0
ENSG00000131747	TOP2A	0.3	
ENSG00000131748	STARD3	5.0	4.0
ENSG00000131759	RARA	5.0	4.0
ENSG00000131773	KHDRBS3	3.0	2.0
ENSG00000131778	CHD1L	7.0	6.0
ENSG00000131779	PEX11B	14.0	13.0
ENSG00000131781	FMO5	0.3	0.2
ENSG00000131788	PIAS3	7.0	5.0
ENSG00000131791	PRKAB2	63.0	60.0
ENSG00000131797	CLUHP3	0.6	0.3
ENSG00000131828	PDHA1	84.0	77.0
ENSG00000131831	RAI2	3.0	3.0
ENSG00000131844	MCCC2	13.0	11.0
ENSG00000131845	ZNF304	4.0	3.0
ENSG00000131848	ZSCAN5A	0.6	0.4
ENSG00000131849	ZNF132	2.0	2.0
ENSG00000131871	SELENOS	7.0	8.0
ENSG00000131873	CHSY1	2.0	2.0
ENSG00000131876	SNRPA1	5.0	5.0
ENSG00000131899	LLGL1	5.0	4.0
ENSG00000131910	NR0B2	0.1	0.1
ENSG00000131931	THAP1	4.0	4.0
ENSG00000131943	C19orf12	14.0	14.0
ENSG00000131966	ACTR10	16.0	14.0
ENSG00000131979	GCH1	0.6	0.2
ENSG00000131981	LGALS3	19.0	17.0
ENSG00000132000	PODNL1	0.2	0.3
ENSG00000132002	DNAJB1	29.0	25.0
ENSG00000132003	ZSWIM4	0.4	0.4
ENSG00000132004	FBXW9	0.6	0.4
ENSG00000132005	RFX1	2.0	1.0
ENSG00000132016	C19orf57	0.2	0.1
ENSG00000132017	DCAF15	6.0	5.0
ENSG00000132024	CC2D1A	6.0	4.0
ENSG00000132109	TRIM21	3.0	2.0
ENSG00000132122	SPATA6	0.5	0.3
ENSG00000132128	LRRC41	8.0	8.0
ENSG00000132141	CCT6B	0.8	0.9
ENSG00000132153	DHX30	11.0	10.0
ENSG00000132155	RAF1	54.0	64.0
ENSG00000132170	PPARG	2.0	0.6
ENSG00000132182	NUP210	4.0	2.0
ENSG00000132196	HSD17B7	0.4	0.5
ENSG00000132199	ENOSF1	2.0	2.0
ENSG00000132205	EMILIN2	0.5	0.2
ENSG00000132254	ARFIP2	4.0	3.0
ENSG00000132256	TRIM5	0.8	0.7
ENSG00000132274	TRIM22	4.0	3.0
ENSG00000132275	RRP8	2.0	1.0
ENSG00000132286	TIMM10B	4.0	3.0
ENSG00000132294	EFR3A	16.0	15.0
ENSG00000132300	PTCD3	19.0	15.0
ENSG00000132305	IMMT	103.0	97.0
ENSG00000132313	MRPL35	25.0	24.0
ENSG00000132321	IQCA1	0.1	
ENSG00000132323	ILKAP	7.0	5.0
ENSG00000132326	PER2	8.0	6.0
ENSG00000132329	RAMP1	28.0	26.0
ENSG00000132330	SCLY	0.1	0.1
ENSG00000132334	PTPRE	0.6	0.2
ENSG00000132341	RAN	31.0	39.0
ENSG00000132356	PRKAA1	8.0	6.0
ENSG00000132357	CARD6	1.0	0.7
ENSG00000132359	RAP1GAP2	0.5	0.4
ENSG00000132361	CLUH	49.0	52.0
ENSG00000132376	INPP5K	9.0	8.0
ENSG00000132382	MYBBP1A	17.0	18.0
ENSG00000132383	RPA1	26.0	33.0
ENSG00000132386	SERPINF1	125.0	166.0
ENSG00000132388	UBE2G1	85.0	99.0
ENSG00000132394	EEFSEC	11.0	9.0
ENSG00000132405	TBC1D14	8.0	6.0
ENSG00000132406	TMEM128	5.0	5.0
ENSG00000132423	COQ3	25.0	18.0
ENSG00000132424	PNISR	13.0	10.0
ENSG00000132429	POPDC3	70.0	108.0
ENSG00000132432	SEC61G	12.0	13.0
ENSG00000132434	LANCL2	4.0	4.0
ENSG00000132436	FIGNL1	2.0	2.0
ENSG00000132437	DDC	0.1	
ENSG00000132463	GRSF1	57.0	67.0
ENSG00000132464	ENAM	2.0	1.0
ENSG00000132465	JCHAIN	0.5	
ENSG00000132466	ANKRD17	8.0	7.0
ENSG00000132467	UTP3	7.0	5.0
ENSG00000132470	ITGB4	1.0	0.6
ENSG00000132471	WBP2	19.0	18.0
ENSG00000132475	H3F3B	30.0	25.0
ENSG00000132478	UNK	5.0	4.0
ENSG00000132481	TRIM47	3.0	2.0
ENSG00000132485	ZRANB2	17.0	15.0
ENSG00000132507	EIF5A	129.0	146.0
ENSG00000132510	KDM6B	4.0	3.0
ENSG00000132514	CLEC10A	1.0	0.4
ENSG00000132522	GPS2	3.0	2.0
ENSG00000132530	XAF1	2.0	1.0
ENSG00000132535	DLG4	2.0	2.0
ENSG00000132541	RIDA	12.0	10.0
ENSG00000132549	VPS13B	2.0	1.0
ENSG00000132561	MATN2	1.0	0.7
ENSG00000132563	REEP2	6.0	4.0
ENSG00000132570	PCBD2	9.0	7.0
ENSG00000132581	SDF2	6.0	5.0
ENSG00000132589	FLOT2	30.0	31.0
ENSG00000132591	ERAL1	31.0	30.0
ENSG00000132600	PRMT7	5.0	4.0
ENSG00000132603	NIP7	3.0	2.0
ENSG00000132604	TERF2	8.0	6.0
ENSG00000132612	VPS4A	28.0	30.0
ENSG00000132613	MTSS1L	8.0	9.0
ENSG00000132622	HSPA12B	4.0	4.0
ENSG00000132623	ANKEF1	0.2	0.1
ENSG00000132635	PCED1A	6.0	3.0
ENSG00000132640	BTBD3	7.0	6.0
ENSG00000132646	PCNA	16.0	14.0
ENSG00000132661	NXT1	3.0	2.0
ENSG00000132664	POLR3F	4.0	3.0
ENSG00000132669	RIN2	5.0	4.0
ENSG00000132670	PTPRA	7.0	5.0
ENSG00000132676	DAP3	22.0	21.0
ENSG00000132680	KIAA0907	8.0	8.0
ENSG00000132681	ATP1A4	0.7	0.6
ENSG00000132688	NES	31.0	24.0
ENSG00000132692	BCAN	0.2	
ENSG00000132694	ARHGEF11	9.0	8.0
ENSG00000132716	DCAF8	31.0	38.0
ENSG00000132718	SYT11	2.0	1.0
ENSG00000132740	IGHMBP2	3.0	3.0
ENSG00000132763	MMACHC	4.0	3.0
ENSG00000132768	DPH2	16.0	14.0
ENSG00000132773	TOE1	2.0	2.0
ENSG00000132780	NASP	6.0	4.0
ENSG00000132781	MUTYH	3.0	2.0
ENSG00000132792	CTNNBL1	7.0	6.0
ENSG00000132793	LPIN3	2.0	0.7
ENSG00000132801	ZSWIM3	1.0	0.9
ENSG00000132819	RBM38	71.0	90.0
ENSG00000132823	OSER1	48.0	51.0
ENSG00000132824	SERINC3	29.0	37.0
ENSG00000132825	PPP1R3D	4.0	4.0
ENSG00000132837	DMGDH	1.0	1.0
ENSG00000132840	BHMT2	5.0	7.0
ENSG00000132842	AP3B1	4.0	3.0
ENSG00000132846	ZBED3	2.0	2.0
ENSG00000132849	PATJ	13.0	12.0
ENSG00000132879	FBXO44	3.0	2.0
ENSG00000132906	CASP9	4.0	3.0
ENSG00000132912	DCTN4	22.0	24.0
ENSG00000132915	PDE6A	0.2	
ENSG00000132932	ATP8A2	0.1	
ENSG00000132950	ZMYM5	3.0	2.0
ENSG00000132952	USPL1	4.0	3.0
ENSG00000132953	XPO4	18.0	18.0
ENSG00000132963	POMP	71.0	90.0
ENSG00000132964	CDK8	4.0	4.0
ENSG00000132965	ALOX5AP	1.0	0.7
ENSG00000132967	HMGB1P5	1.0	2.0
ENSG00000132970	WASF3	4.0	4.0
ENSG00000133020	MYH8	0.9	1.0
ENSG00000133026	MYH10	3.0	2.0
ENSG00000133027	PEMT	5.0	5.0
ENSG00000133028	SCO1	4.0	3.0
ENSG00000133030	MPRIP	21.0	23.0
ENSG00000133055	MYBPH	4.0	11.0
ENSG00000133056	PIK3C2B	10.0	10.0
ENSG00000133059	DSTYK	4.0	3.0
ENSG00000133065	SLC41A1	42.0	36.0
ENSG00000133069	TMCC2	5.0	4.0
ENSG00000133083	DCLK1	0.5	0.4
ENSG00000133103	COG6	2.0	2.0
ENSG00000133104	SPG20	7.0	6.0
ENSG00000133106	EPSTI1	0.4	0.3
ENSG00000133110	POSTN	0.6	0.1
ENSG00000133111	RFXAP	2.0	2.0
ENSG00000133112	TPT1	1435.0	1546.0
ENSG00000133114	GPALPP1	2.0	2.0
ENSG00000133116	KL	0.6	0.5
ENSG00000133119	RFC3	1.0	0.9
ENSG00000133121	STARD13	2.0	2.0
ENSG00000133131	MORC4	5.0	4.0
ENSG00000133134	BEX2	0.2	0.4
ENSG00000133135	RNF128	3.0	3.0
ENSG00000133138	TBC1D8B	0.4	0.2
ENSG00000133142	TCEAL4	16.0	12.0
ENSG00000133193	FAM104A	3.0	3.0
ENSG00000133195	SLC39A11	0.8	0.6
ENSG00000133226	SRRM1	16.0	12.0
ENSG00000133243	BTBD2	10.0	11.0
ENSG00000133247	KMT5C	1.0	1.0
ENSG00000133250	ZNF414	1.0	1.0
ENSG00000133256	PDE6B	0.1	
ENSG00000133265	HSPBP1	9.0	7.0
ENSG00000133275	CSNK1G2	6.0	6.0
ENSG00000133302	SLF1	0.5	0.3
ENSG00000133313	CNDP2	3.0	2.0
ENSG00000133315	MACROD1	24.0	32.0
ENSG00000133316	WDR74	5.0	4.0
ENSG00000133318	RTN3	10.0	11.0
ENSG00000133321	RARRES3	2.0	3.0
ENSG00000133392	MYH11	7.0	3.0
ENSG00000133393	FOPNL	26.0	28.0
ENSG00000133398	MED10	10.0	9.0
ENSG00000133401	PDZD2	2.0	1.0
ENSG00000133422	MORC2	8.0	6.0
ENSG00000133424	LARGE1	9.0	11.0
ENSG00000133433	GSTT2B	2.0	1.0
ENSG00000133454	MYO18B	91.0	109.0
ENSG00000133460	SLC2A11	5.0	4.0
ENSG00000133466	C1QTNF6	0.6	0.4
ENSG00000133561	GIMAP6	12.0	11.0
ENSG00000133574	GIMAP4	9.0	6.0
ENSG00000133597	ADCK2	5.0	4.0
ENSG00000133606	MKRN1	18.0	19.0
ENSG00000133612	AGAP3	3.0	3.0
ENSG00000133619	KRBA1	2.0	2.0
ENSG00000133624	ZNF767P	4.0	3.0
ENSG00000133627	ACTR3B	1.0	1.0
ENSG00000133639	BTG1	5.0	5.0
ENSG00000133641	C12orf29	1.0	1.0
ENSG00000133657	ATP13A3	2.0	2.0
ENSG00000133678	TMEM254	2.0	1.0
ENSG00000133687	TMTC1	5.0	4.0
ENSG00000133703	KRAS	2.0	2.0
ENSG00000133704	IPO8	7.0	5.0
ENSG00000133706	LARS	22.0	24.0
ENSG00000133710	SPINK5	0.2	
ENSG00000133731	IMPA1	5.0	4.0
ENSG00000133739	LRRCC1	0.3	0.1
ENSG00000133740	E2F5	0.4	0.2
ENSG00000133773	CCDC59	3.0	2.0
ENSG00000133789	SWAP70	4.0	2.0
ENSG00000133794	ARNTL	2.0	0.9
ENSG00000133800	LYVE1	3.0	1.0
ENSG00000133805	AMPD3	3.0	3.0
ENSG00000133812	SBF2	2.0	1.0
ENSG00000133816	MICAL2	2.0	2.0
ENSG00000133818	RRAS2	9.0	9.0
ENSG00000133835	HSD17B4	12.0	10.0
ENSG00000133858	ZFC3H1	2.0	1.0
ENSG00000133872	SARAF	46.0	61.0
ENSG00000133874	RNF122	14.0	28.0
ENSG00000133878	DUSP26	150.0	188.0
ENSG00000133884	DPF2	8.0	5.0
ENSG00000133895	MEN1	3.0	2.0
ENSG00000133935	C14orf1	5.0	5.0
ENSG00000133943	C14orf159	49.0	43.0
ENSG00000133958	UNC79	0.3	0.2
ENSG00000133961	NUMB	4.0	3.0
